VSS,GROUP_NAME_ABB,NAME_DESC_KR,NAME_DESC,CONTROLLER,DID,BYTE_ORDER,LENGTH_BIT,SCALE,OFFSET,MIN,MAX,UNIT,START,VALUE_TYPE,VALUE_TABLE,MEMORY_ADDR
Mch.Diag.JoySwgSm.SwgPosDecXaxisF13,JoySwgSm,동적 조이스틱 프로파일 Swing  하강 조작 X축 3차 변곡점 (부드럽게),Rate_Swg_Pos_Dec_Xaxis_F1[3],MCU,0x664,Motorola,8,1,0,0,125,percent,80,uint8,,6807
Mch.Diag.JoySwgSm.SwgPosDecXaxisF14,JoySwgSm,동적 조이스틱 프로파일 Swing  하강 조작 X축 4차 변곡점 (부드럽게),Rate_Swg_Pos_Dec_Xaxis_F1[4],MCU,0x664,Motorola,8,1,0,0,125,percent,88,uint8,,6808
Mch.Diag.JoySwgSm.SwgPosDecYaxisF10,JoySwgSm,동적 조이스틱 프로파일 Swing  하강 조작 Y축 1차 변곡점 (부드럽게),Rate_Swg_Pos_Dec_Yaxis_F1[0],MCU,0x664,Motorola,8,1,0,5,255,10percent/s,96,uint8,,6809
Mch.Diag.JoySwgSm.SwgPosDecYaxisF11,JoySwgSm,동적 조이스틱 프로파일 Swing  하강 조작 Y축 2차 변곡점 (부드럽게),Rate_Swg_Pos_Dec_Yaxis_F1[1],MCU,0x664,Motorola,8,1,0,5,255,10percent/s,104,uint8,,680A
Mch.Diag.JoySwgSm.SwgPosDecYaxisF12,JoySwgSm,동적 조이스틱 프로파일 Swing  하강 조작 Y축 3차 변곡점 (부드럽게),Rate_Swg_Pos_Dec_Yaxis_F1[2],MCU,0x664,Motorola,8,1,0,5,255,10percent/s,112,uint8,,680B
Mch.Diag.JoySwgSm.SwgPosDecYaxisF13,JoySwgSm,동적 조이스틱 프로파일 Swing  하강 조작 Y축 4차 변곡점 (부드럽게),Rate_Swg_Pos_Dec_Yaxis_F1[3],MCU,0x664,Motorola,8,1,0,5,255,10percent/s,120,uint8,,680C
Mch.Diag.JoyTrvlSm.TrvlPosIncXaxisF11,JoyTrvlSm,동적 조이스틱 프로파일 Travel  상승 조작 X축 1차 변곡점 (부드럽게),Rate_Trvl_Pos_Inc_Xaxis_F1[1],MCU,0x665,Motorola,8,1,0,0,125,percent,0,uint8,,680D
Mch.Diag.JoyTrvlSm.TrvlPosIncXaxisF12,JoyTrvlSm,동적 조이스틱 프로파일 Travel  상승 조작 X축 2차 변곡점 (부드럽게),Rate_Trvl_Pos_Inc_Xaxis_F1[2],MCU,0x665,Motorola,8,1,0,0,125,percent,8,uint8,,680E
Mch.Diag.JoyTrvlSm.TrvlPosIncXaxisF13,JoyTrvlSm,동적 조이스틱 프로파일 Travel  상승 조작 X축 3차 변곡점 (부드럽게),Rate_Trvl_Pos_Inc_Xaxis_F1[3],MCU,0x665,Motorola,8,1,0,0,125,percent,16,uint8,,680F
Mch.Diag.JoyTrvlSm.TrvlPosIncXaxisF14,JoyTrvlSm,동적 조이스틱 프로파일 Travel  상승 조작 X축 4차 변곡점 (부드럽게),Rate_Trvl_Pos_Inc_Xaxis_F1[4],MCU,0x665,Motorola,8,1,0,0,125,percent,24,uint8,,6810
Mch.Diag.JoyTrvlSm.TrvlPosIncYaxisF10,JoyTrvlSm,동적 조이스틱 프로파일 Travel  상승 조작 Y축 1차 변곡점 (부드럽게),Rate_Trvl_Pos_Inc_Yaxis_F1[0],MCU,0x665,Motorola,8,1,0,5,255,10percent/s,32,uint8,,6811
Mch.Diag.JoyTrvlSm.TrvlPosIncYaxisF11,JoyTrvlSm,동적 조이스틱 프로파일 Travel  상승 조작 Y축 2차 변곡점 (부드럽게),Rate_Trvl_Pos_Inc_Yaxis_F1[1],MCU,0x665,Motorola,8,1,0,5,255,10percent/s,40,uint8,,6812
Mch.Diag.JoyTrvlSm.TrvlPosIncYaxisF12,JoyTrvlSm,동적 조이스틱 프로파일 Travel  상승 조작 Y축 3차 변곡점 (부드럽게),Rate_Trvl_Pos_Inc_Yaxis_F1[2],MCU,0x665,Motorola,8,1,0,5,255,10percent/s,48,uint8,,6813
Mch.Diag.JoyTrvlSm.TrvlPosIncYaxisF13,JoyTrvlSm,동적 조이스틱 프로파일 Travel  상승 조작 Y축 4차 변곡점 (부드럽게),Rate_Trvl_Pos_Inc_Yaxis_F1[3],MCU,0x665,Motorola,8,1,0,5,255,10percent/s,56,uint8,,6814
Mch.Diag.JoyTrvlSm.TrvlPosDecXaxisF11,JoyTrvlSm,동적 조이스틱 프로파일 Travel  하강 조작 X축 1차 변곡점 (부드럽게),Rate_Trvl_Pos_Dec_Xaxis_F1[1],MCU,0x665,Motorola,8,1,0,0,125,percent,64,uint8,,6815
Mch.Diag.JoyTrvlSm.TrvlPosDecXaxisF12,JoyTrvlSm,동적 조이스틱 프로파일 Travel  하강 조작 X축 2차 변곡점 (부드럽게),Rate_Trvl_Pos_Dec_Xaxis_F1[2],MCU,0x665,Motorola,8,1,0,0,125,percent,72,uint8,,6816
Mch.Diag.JoyTrvlSm.TrvlPosDecXaxisF13,JoyTrvlSm,동적 조이스틱 프로파일 Travel  하강 조작 X축 3차 변곡점 (부드럽게),Rate_Trvl_Pos_Dec_Xaxis_F1[3],MCU,0x665,Motorola,8,1,0,0,125,percent,80,uint8,,6817
Mch.Diag.JoyTrvlSm.TrvlPosDecXaxisF14,JoyTrvlSm,동적 조이스틱 프로파일 Travel  하강 조작 X축 4차 변곡점 (부드럽게),Rate_Trvl_Pos_Dec_Xaxis_F1[4],MCU,0x665,Motorola,8,1,0,0,125,percent,88,uint8,,6818
Mch.Diag.JoyTrvlSm.TrvlPosDecYaxisF10,JoyTrvlSm,동적 조이스틱 프로파일 Travel  하강 조작 Y축 1차 변곡점 (부드럽게),Rate_Trvl_Pos_Dec_Yaxis_F1[0],MCU,0x665,Motorola,8,1,0,5,255,10percent/s,96,uint8,,6819
Mch.Diag.JoyTrvlSm.TrvlPosDecYaxisF11,JoyTrvlSm,동적 조이스틱 프로파일 Travel  하강 조작 Y축 2차 변곡점 (부드럽게),Rate_Trvl_Pos_Dec_Yaxis_F1[1],MCU,0x665,Motorola,8,1,0,5,255,10percent/s,104,uint8,,681A
Mch.Diag.JoyTrvlSm.TrvlPosDecYaxisF12,JoyTrvlSm,동적 조이스틱 프로파일 Travel  하강 조작 Y축 3차 변곡점 (부드럽게),Rate_Trvl_Pos_Dec_Yaxis_F1[2],MCU,0x665,Motorola,8,1,0,5,255,10percent/s,112,uint8,,681B
Mch.Diag.JoyTrvlSm.TrvlPosDecYaxisF13,JoyTrvlSm,동적 조이스틱 프로파일 Travel  하강 조작 Y축 4차 변곡점 (부드럽게),Rate_Trvl_Pos_Dec_Yaxis_F1[3],MCU,0x665,Motorola,8,1,0,5,255,10percent/s,120,uint8,,681C
Mch.Diag.JoyArtiUpSm.ArtiPosIncXaxisF11,JoyArtiUpSm,동적 조이스틱 프로파일 Arti-Boom Up 상승 조작 X축 1차 변곡점 (부드럽게),Rate_Arti_Pos_Inc_Xaxis_F1[1],MCU,0x666,Motorola,8,1,0,0,125,percent,0,uint8,,681D
Mch.Diag.JoyArtiUpSm.ArtiPosIncXaxisF12,JoyArtiUpSm,동적 조이스틱 프로파일 Arti-Boom Up 상승 조작 X축 2차 변곡점 (부드럽게),Rate_Arti_Pos_Inc_Xaxis_F1[2],MCU,0x666,Motorola,8,1,0,0,125,percent,8,uint8,,681E
Mch.Diag.JoyArtiUpSm.ArtiPosIncXaxisF13,JoyArtiUpSm,동적 조이스틱 프로파일 Arti-Boom Up 상승 조작 X축 3차 변곡점 (부드럽게),Rate_Arti_Pos_Inc_Xaxis_F1[3],MCU,0x666,Motorola,8,1,0,0,125,percent,16,uint8,,681F
Mch.Diag.JoyArtiUpSm.ArtiPosIncXaxisF14,JoyArtiUpSm,동적 조이스틱 프로파일 Arti-Boom Up 상승 조작 X축 4차 변곡점 (부드럽게),Rate_Arti_Pos_Inc_Xaxis_F1[4],MCU,0x666,Motorola,8,1,0,0,125,percent,24,uint8,,6820
Mch.Diag.JoyArtiUpSm.ArtiPosIncYaxisF10,JoyArtiUpSm,동적 조이스틱 프로파일 Arti-Boom Up 상승 조작 Y축 1차 변곡점 (부드럽게),Rate_Arti_Pos_Inc_Yaxis_F1[0],MCU,0x666,Motorola,8,1,0,5,255,10percent/s,32,uint8,,6821
Mch.Diag.JoyArtiUpSm.ArtiPosIncYaxisF11,JoyArtiUpSm,동적 조이스틱 프로파일 Arti-Boom Up 상승 조작 Y축 2차 변곡점 (부드럽게),Rate_Arti_Pos_Inc_Yaxis_F1[1],MCU,0x666,Motorola,8,1,0,5,255,10percent/s,40,uint8,,6822
Mch.Diag.JoyArtiUpSm.ArtiPosIncYaxisF12,JoyArtiUpSm,동적 조이스틱 프로파일 Arti-Boom Up 상승 조작 Y축 3차 변곡점 (부드럽게),Rate_Arti_Pos_Inc_Yaxis_F1[2],MCU,0x666,Motorola,8,1,0,5,255,10percent/s,48,uint8,,6823
Mch.Diag.JoyArtiUpSm.ArtiPosIncYaxisF13,JoyArtiUpSm,동적 조이스틱 프로파일 Arti-Boom Up 상승 조작 Y축 4차 변곡점 (부드럽게),Rate_Arti_Pos_Inc_Yaxis_F1[3],MCU,0x666,Motorola,8,1,0,5,255,10percent/s,56,uint8,,6824
Mch.Diag.JoyArtiUpSm.ArtiPosDecXaxisF11,JoyArtiUpSm,동적 조이스틱 프로파일 Arti-Boom Up 하강 조작 X축 1차 변곡점 (부드럽게),Rate_Arti_Pos_Dec_Xaxis_F1[1],MCU,0x666,Motorola,8,1,0,0,125,percent,64,uint8,,6825
Mch.Diag.JoyArtiUpSm.ArtiPosDecXaxisF12,JoyArtiUpSm,동적 조이스틱 프로파일 Arti-Boom Up 하강 조작 X축 2차 변곡점 (부드럽게),Rate_Arti_Pos_Dec_Xaxis_F1[2],MCU,0x666,Motorola,8,1,0,0,125,percent,72,uint8,,6826
Mch.Diag.JoyArtiUpSm.ArtiPosDecXaxisF13,JoyArtiUpSm,동적 조이스틱 프로파일 Arti-Boom Up 하강 조작 X축 3차 변곡점 (부드럽게),Rate_Arti_Pos_Dec_Xaxis_F1[3],MCU,0x666,Motorola,8,1,0,0,125,percent,80,uint8,,6827
Mch.Diag.JoyArtiUpSm.ArtiPosDecXaxisF14,JoyArtiUpSm,동적 조이스틱 프로파일 Arti-Boom Up 하강 조작 X축 4차 변곡점 (부드럽게),Rate_Arti_Pos_Dec_Xaxis_F1[4],MCU,0x666,Motorola,8,1,0,0,125,percent,88,uint8,,6828
Mch.Diag.JoyArtiUpSm.ArtiPosDecYaxisF10,JoyArtiUpSm,동적 조이스틱 프로파일 Arti-Boom Up 하강 조작 Y축 1차 변곡점 (부드럽게),Rate_Arti_Pos_Dec_Yaxis_F1[0],MCU,0x666,Motorola,8,1,0,5,255,10percent/s,96,uint8,,6829
Mch.Diag.JoyArtiUpSm.ArtiPosDecYaxisF11,JoyArtiUpSm,동적 조이스틱 프로파일 Arti-Boom Up 하강 조작 Y축 2차 변곡점 (부드럽게),Rate_Arti_Pos_Dec_Yaxis_F1[1],MCU,0x666,Motorola,8,1,0,5,255,10percent/s,104,uint8,,682A
Mch.Diag.JoyArtiUpSm.ArtiPosDecYaxisF12,JoyArtiUpSm,동적 조이스틱 프로파일 Arti-Boom Up 하강 조작 Y축 3차 변곡점 (부드럽게),Rate_Arti_Pos_Dec_Yaxis_F1[2],MCU,0x666,Motorola,8,1,0,5,255,10percent/s,112,uint8,,682B
Mch.Diag.JoyArtiUpSm.ArtiPosDecYaxisF13,JoyArtiUpSm,동적 조이스틱 프로파일 Arti-Boom Up 하강 조작 Y축 4차 변곡점 (부드럽게),Rate_Arti_Pos_Dec_Yaxis_F1[3],MCU,0x666,Motorola,8,1,0,5,255,10percent/s,120,uint8,,682C
Mch.Diag.JoyArtiDnSm.ArtiNegIncXaxisF14,JoyArtiDnSm,동적 조이스틱 프로파일 Arti-Boom Down 상승 조작 X축 1차 변곡점 (부드럽게),Rate_Arti_Neg_Inc_Xaxis_F1[4],MCU,0x667,Motorola,8,1,0,-125,0,percent,0,int8,,682D
Mch.Diag.JoyArtiDnSm.ArtiNegIncXaxisF13,JoyArtiDnSm,동적 조이스틱 프로파일 Arti-Boom Down 상승 조작 X축 2차 변곡점 (부드럽게),Rate_Arti_Neg_Inc_Xaxis_F1[3],MCU,0x667,Motorola,8,1,0,-125,0,percent,8,int8,,682E
Mch.Diag.JoyArtiDnSm.ArtiNegIncXaxisF12,JoyArtiDnSm,동적 조이스틱 프로파일 Arti-Boom Down 상승 조작 X축 3차 변곡점 (부드럽게),Rate_Arti_Neg_Inc_Xaxis_F1[2],MCU,0x667,Motorola,8,1,0,-125,0,percent,16,int8,,682F
Mch.Diag.JoyArtiDnSm.ArtiNegIncXaxisF11,JoyArtiDnSm,동적 조이스틱 프로파일 Arti-Boom Down 상승 조작 X축 4차 변곡점 (부드럽게),Rate_Arti_Neg_Inc_Xaxis_F1[1],MCU,0x667,Motorola,8,1,0,-125,0,percent,24,int8,,6830
Mch.Diag.JoyArtiDnSm.ArtiNegIncYaxisF14,JoyArtiDnSm,동적 조이스틱 프로파일 Arti-Boom Down 상승 조작 Y축 1차 변곡점 (부드럽게),Rate_Arti_Neg_Inc_Yaxis_F1[4],MCU,0x667,Motorola,8,1,0,5,255,10percent/s,32,uint8,,6831
Mch.Diag.JoyArtiDnSm.ArtiNegIncYaxisF13,JoyArtiDnSm,동적 조이스틱 프로파일 Arti-Boom Down 상승 조작 Y축 2차 변곡점 (부드럽게),Rate_Arti_Neg_Inc_Yaxis_F1[3],MCU,0x667,Motorola,8,1,0,5,255,10percent/s,40,uint8,,6832
Mch.Diag.JoyArtiDnSm.ArtiNegIncYaxisF12,JoyArtiDnSm,동적 조이스틱 프로파일 Arti-Boom Down 상승 조작 Y축 3차 변곡점 (부드럽게),Rate_Arti_Neg_Inc_Yaxis_F1[2],MCU,0x667,Motorola,8,1,0,5,255,10percent/s,48,uint8,,6833
Mch.Diag.JoyArtiDnSm.ArtiNegIncYaxisF11,JoyArtiDnSm,동적 조이스틱 프로파일 Arti-Boom Down 상승 조작 Y축 4차 변곡점 (부드럽게),Rate_Arti_Neg_Inc_Yaxis_F1[1],MCU,0x667,Motorola,8,1,0,5,255,10percent/s,56,uint8,,6834
Mch.Diag.JoyArtiDnSm.ArtiNegDecXaxisF14,JoyArtiDnSm,동적 조이스틱 프로파일 Arti-Boom Down 하강 조작 X축 1차 변곡점 (부드럽게),Rate_Arti_Neg_Dec_Xaxis_F1[4],MCU,0x667,Motorola,8,1,0,-125,0,percent,64,int8,,6835
Mch.Diag.JoyArtiDnSm.ArtiNegDecXaxisF13,JoyArtiDnSm,동적 조이스틱 프로파일 Arti-Boom Down 하강 조작 X축 2차 변곡점 (부드럽게),Rate_Arti_Neg_Dec_Xaxis_F1[3],MCU,0x667,Motorola,8,1,0,-125,0,percent,72,int8,,6836
Mch.Diag.JoyArtiDnSm.ArtiNegDecXaxisF12,JoyArtiDnSm,동적 조이스틱 프로파일 Arti-Boom Down 하강 조작 X축 3차 변곡점 (부드럽게),Rate_Arti_Neg_Dec_Xaxis_F1[2],MCU,0x667,Motorola,8,1,0,-125,0,percent,80,int8,,6837
Mch.Diag.JoyArtiDnSm.ArtiNegDecXaxisF11,JoyArtiDnSm,동적 조이스틱 프로파일 Arti-Boom Down 하강 조작 X축 4차 변곡점 (부드럽게),Rate_Arti_Neg_Dec_Xaxis_F1[1],MCU,0x667,Motorola,8,1,0,-125,0,percent,88,int8,,6838
Mch.Diag.JoyArtiDnSm.ArtiNegDecYaxisF14,JoyArtiDnSm,동적 조이스틱 프로파일 Arti-Boom Down 하강 조작 Y축 1차 변곡점 (부드럽게),Rate_Arti_Neg_Dec_Yaxis_F1[4],MCU,0x667,Motorola,8,1,0,5,255,10percent/s,96,uint8,,6839
Mch.Diag.JoyArtiDnSm.ArtiNegDecYaxisF13,JoyArtiDnSm,동적 조이스틱 프로파일 Arti-Boom Down 하강 조작 Y축 2차 변곡점 (부드럽게),Rate_Arti_Neg_Dec_Yaxis_F1[3],MCU,0x667,Motorola,8,1,0,5,255,10percent/s,104,uint8,,683A
Mch.Diag.JoyArtiDnSm.ArtiNegDecYaxisF12,JoyArtiDnSm,동적 조이스틱 프로파일 Arti-Boom Down 하강 조작 Y축 3차 변곡점 (부드럽게),Rate_Arti_Neg_Dec_Yaxis_F1[2],MCU,0x667,Motorola,8,1,0,5,255,10percent/s,112,uint8,,683B
Mch.Diag.JoyArtiDnSm.ArtiNegDecYaxisF11,JoyArtiDnSm,동적 조이스틱 프로파일 Arti-Boom Down 하강 조작 Y축 4차 변곡점 (부드럽게),Rate_Arti_Neg_Dec_Yaxis_F1[1],MCU,0x667,Motorola,8,1,0,5,255,10percent/s,120,uint8,,683C
Mch.Diag.JoyDzUpSm.DzPosIncXaxisF11,JoyDzUpSm,동적 조이스틱 프로파일 Dozer Up 상승 조작 X축 1차 변곡점 (부드럽게),Rate_Dzr_Pos_Inc_Xaxis_F1[1],MCU,0x668,Motorola,8,1,0,0,125,percent,0,uint8,,683D
Mch.Diag.JoyDzUpSm.DzPosIncXaxisF12,JoyDzUpSm,동적 조이스틱 프로파일 Dozer Up 상승 조작 X축 2차 변곡점 (부드럽게),Rate_Dzr_Pos_Inc_Xaxis_F1[2],MCU,0x668,Motorola,8,1,0,0,125,percent,8,uint8,,683E
Mch.Diag.JoyDzUpSm.DzPosIncXaxisF13,JoyDzUpSm,동적 조이스틱 프로파일 Dozer Up 상승 조작 X축 3차 변곡점 (부드럽게),Rate_Dzr_Pos_Inc_Xaxis_F1[3],MCU,0x668,Motorola,8,1,0,0,125,percent,16,uint8,,683F
Mch.Diag.JoyDzUpSm.DzPosIncXaxisF14,JoyDzUpSm,동적 조이스틱 프로파일 Dozer Up 상승 조작 X축 4차 변곡점 (부드럽게),Rate_Dzr_Pos_Inc_Xaxis_F1[4],MCU,0x668,Motorola,8,1,0,0,125,percent,24,uint8,,6840
Mch.Diag.JoyDzUpSm.DzPosIncYaxisF10,JoyDzUpSm,동적 조이스틱 프로파일 Dozer Up 상승 조작 Y축 1차 변곡점 (부드럽게),Rate_Dzr_Pos_Inc_Yaxis_F1[0],MCU,0x668,Motorola,8,1,0,5,255,10percent/s,32,uint8,,6841
Mch.Diag.JoyDzUpSm.DzPosIncYaxisF11,JoyDzUpSm,동적 조이스틱 프로파일 Dozer Up 상승 조작 Y축 2차 변곡점 (부드럽게),Rate_Dzr_Pos_Inc_Yaxis_F1[1],MCU,0x668,Motorola,8,1,0,5,255,10percent/s,40,uint8,,6842
Mch.Diag.JoyDzUpSm.DzPosIncYaxisF12,JoyDzUpSm,동적 조이스틱 프로파일 Dozer Up 상승 조작 Y축 3차 변곡점 (부드럽게),Rate_Dzr_Pos_Inc_Yaxis_F1[2],MCU,0x668,Motorola,8,1,0,5,255,10percent/s,48,uint8,,6843
Mch.Diag.JoyDzUpSm.DzPosIncYaxisF13,JoyDzUpSm,동적 조이스틱 프로파일 Dozer Up 상승 조작 Y축 4차 변곡점 (부드럽게),Rate_Dzr_Pos_Inc_Yaxis_F1[3],MCU,0x668,Motorola,8,1,0,5,255,10percent/s,56,uint8,,6844
Mch.Diag.JoyDzUpSm.DzPosDecXaxisF11,JoyDzUpSm,동적 조이스틱 프로파일 Dozer Up 하강 조작 X축 1차 변곡점 (부드럽게),Rate_Dzr_Pos_Dec_Xaxis_F1[1],MCU,0x668,Motorola,8,1,0,0,125,percent,64,uint8,,6845
Mch.Diag.JoyDzUpSm.DzPosDecXaxisF12,JoyDzUpSm,동적 조이스틱 프로파일 Dozer Up 하강 조작 X축 2차 변곡점 (부드럽게),Rate_Dzr_Pos_Dec_Xaxis_F1[2],MCU,0x668,Motorola,8,1,0,0,125,percent,72,uint8,,6846
Mch.Diag.JoyDzUpSm.DzPosDecXaxisF13,JoyDzUpSm,동적 조이스틱 프로파일 Dozer Up 하강 조작 X축 3차 변곡점 (부드럽게),Rate_Dzr_Pos_Dec_Xaxis_F1[3],MCU,0x668,Motorola,8,1,0,0,125,percent,80,uint8,,6847
Mch.Diag.JoyDzUpSm.DzPosDecXaxisF14,JoyDzUpSm,동적 조이스틱 프로파일 Dozer Up 하강 조작 X축 4차 변곡점 (부드럽게),Rate_Dzr_Pos_Dec_Xaxis_F1[4],MCU,0x668,Motorola,8,1,0,0,125,percent,88,uint8,,6848
Mch.Diag.JoyDzUpSm.DzPosDecYaxisF10,JoyDzUpSm,동적 조이스틱 프로파일 Dozer Up 하강 조작 Y축 1차 변곡점 (부드럽게),Rate_Dzr_Pos_Dec_Yaxis_F1[0],MCU,0x668,Motorola,8,1,0,5,255,10percent/s,96,uint8,,6849
Mch.Diag.JoyDzUpSm.DzPosDecYaxisF11,JoyDzUpSm,동적 조이스틱 프로파일 Dozer Up 하강 조작 Y축 2차 변곡점 (부드럽게),Rate_Dzr_Pos_Dec_Yaxis_F1[1],MCU,0x668,Motorola,8,1,0,5,255,10percent/s,104,uint8,,684A
Mch.Diag.JoyDzUpSm.DzPosDecYaxisF12,JoyDzUpSm,동적 조이스틱 프로파일 Dozer Up 하강 조작 Y축 3차 변곡점 (부드럽게),Rate_Dzr_Pos_Dec_Yaxis_F1[2],MCU,0x668,Motorola,8,1,0,5,255,10percent/s,112,uint8,,684B
Mch.Diag.JoyDzUpSm.DzPosDecYaxisF13,JoyDzUpSm,동적 조이스틱 프로파일 Dozer Up 하강 조작 Y축 4차 변곡점 (부드럽게),Rate_Dzr_Pos_Dec_Yaxis_F1[3],MCU,0x668,Motorola,8,1,0,5,255,10percent/s,120,uint8,,684C
Mch.Diag.JoyDzDnSm.DzNegIncXaxisF14,JoyDzDnSm,동적 조이스틱 프로파일 Dozer Down 상승 조작 X축 1차 변곡점 (부드럽게),Rate_Dzr_Neg_Inc_Xaxis_F1[4],MCU,0x669,Motorola,8,1,0,-125,0,percent,0,int8,,684D
Mch.Diag.JoyDzDnSm.DzNegIncXaxisF13,JoyDzDnSm,동적 조이스틱 프로파일 Dozer Down 상승 조작 X축 2차 변곡점 (부드럽게),Rate_Dzr_Neg_Inc_Xaxis_F1[3],MCU,0x669,Motorola,8,1,0,-125,0,percent,8,int8,,684E
Mch.Diag.JoyDzDnSm.DzNegIncXaxisF12,JoyDzDnSm,동적 조이스틱 프로파일 Dozer Down 상승 조작 X축 3차 변곡점 (부드럽게),Rate_Dzr_Neg_Inc_Xaxis_F1[2],MCU,0x669,Motorola,8,1,0,-125,0,percent,16,int8,,684F
Mch.Diag.JoyDzDnSm.DzNegIncXaxisF11,JoyDzDnSm,동적 조이스틱 프로파일 Dozer Down 상승 조작 X축 4차 변곡점 (부드럽게),Rate_Dzr_Neg_Inc_Xaxis_F1[1],MCU,0x669,Motorola,8,1,0,-125,0,percent,24,int8,,6850
Mch.Diag.JoyDzDnSm.DzNegIncYaxisF14,JoyDzDnSm,동적 조이스틱 프로파일 Dozer Down 상승 조작 Y축 1차 변곡점 (부드럽게),Rate_Dzr_Neg_Inc_Yaxis_F1[4],MCU,0x669,Motorola,8,1,0,5,255,10percent/s,32,uint8,,6851
Mch.Diag.JoyDzDnSm.DzNegIncYaxisF13,JoyDzDnSm,동적 조이스틱 프로파일 Dozer Down 상승 조작 Y축 2차 변곡점 (부드럽게),Rate_Dzr_Neg_Inc_Yaxis_F1[3],MCU,0x669,Motorola,8,1,0,5,255,10percent/s,40,uint8,,6852
Mch.Diag.JoyDzDnSm.DzNegIncYaxisF12,JoyDzDnSm,동적 조이스틱 프로파일 Dozer Down 상승 조작 Y축 3차 변곡점 (부드럽게),Rate_Dzr_Neg_Inc_Yaxis_F1[2],MCU,0x669,Motorola,8,1,0,5,255,10percent/s,48,uint8,,6853
Mch.Diag.JoyDzDnSm.DzNegIncYaxisF11,JoyDzDnSm,동적 조이스틱 프로파일 Dozer Down 상승 조작 Y축 4차 변곡점 (부드럽게),Rate_Dzr_Neg_Inc_Yaxis_F1[1],MCU,0x669,Motorola,8,1,0,5,255,10percent/s,56,uint8,,6854
Mch.Diag.JoyDzDnSm.DzNegDecXaxisF14,JoyDzDnSm,동적 조이스틱 프로파일 Dozer Down 하강 조작 X축 1차 변곡점 (부드럽게),Rate_Dzr_Neg_Dec_Xaxis_F1[4],MCU,0x669,Motorola,8,1,0,-125,0,percent,64,int8,,6855
Mch.Diag.JoyDzDnSm.DzNegDecXaxisF13,JoyDzDnSm,동적 조이스틱 프로파일 Dozer Down 하강 조작 X축 2차 변곡점 (부드럽게),Rate_Dzr_Neg_Dec_Xaxis_F1[3],MCU,0x669,Motorola,8,1,0,-125,0,percent,72,int8,,6856
Mch.Diag.JoyDzDnSm.DzNegDecXaxisF12,JoyDzDnSm,동적 조이스틱 프로파일 Dozer Down 하강 조작 X축 3차 변곡점 (부드럽게),Rate_Dzr_Neg_Dec_Xaxis_F1[2],MCU,0x669,Motorola,8,1,0,-125,0,percent,80,int8,,6857
Mch.Diag.JoyDzDnSm.DzNegDecXaxisF11,JoyDzDnSm,동적 조이스틱 프로파일 Dozer Down 하강 조작 X축 4차 변곡점 (부드럽게),Rate_Dzr_Neg_Dec_Xaxis_F1[1],MCU,0x669,Motorola,8,1,0,-125,0,percent,88,int8,,6858
Mch.Diag.JoyDzDnSm.DzNegDecYaxisF14,JoyDzDnSm,동적 조이스틱 프로파일 Dozer Down 하강 조작 Y축 1차 변곡점 (부드럽게),Rate_Dzr_Neg_Dec_Yaxis_F1[4],MCU,0x669,Motorola,8,1,0,5,255,10percent/s,96,uint8,,6859
Mch.Diag.JoyDzDnSm.DzNegDecYaxisF13,JoyDzDnSm,동적 조이스틱 프로파일 Dozer Down 하강 조작 Y축 2차 변곡점 (부드럽게),Rate_Dzr_Neg_Dec_Yaxis_F1[3],MCU,0x669,Motorola,8,1,0,5,255,10percent/s,104,uint8,,685A
Mch.Diag.JoyDzDnSm.DzNegDecYaxisF12,JoyDzDnSm,동적 조이스틱 프로파일 Dozer Down 하강 조작 Y축 3차 변곡점 (부드럽게),Rate_Dzr_Neg_Dec_Yaxis_F1[2],MCU,0x669,Motorola,8,1,0,5,255,10percent/s,112,uint8,,685B
Mch.Diag.JoyDzDnSm.DzNegDecYaxisF11,JoyDzDnSm,동적 조이스틱 프로파일 Dozer Down 하강 조작 Y축 4차 변곡점 (부드럽게),Rate_Dzr_Neg_Dec_Yaxis_F1[1],MCU,0x669,Motorola,8,1,0,5,255,10percent/s,120,uint8,,685C
Mch.Diag.Arm2CBckD.PriGPIn,Arm2CBckD,암2크라우드 버켓덤프 복합 레벨,Arm2CBktDPrior_GPInput,MCU,0x66A,Motorola,16,1,0,0,15,Lv,0,uint16,,685D
Mch.Diag.Arm2CBckD.PriArm2CLv4,Arm2CBckD,암2크라우드 버켓덤프 복합 Lv4 선택 시 암2크 스풀 최대 개도 면적,Arm2CBktDPri_Arm2C_Lv4,MCU,0x66A,Motorola,16,1,0,0,5000,mm2,16,uint16,,685F
Mch.Diag.Arm2CBckD.PriArm2CLv5,Arm2CBckD,암2크라우드 버켓덤프 복합 Lv5 선택 시 암2크 스풀 최대 개도 면적,Arm2CBktDPri_Arm2C_Lv5,MCU,0x66A,Motorola,16,1,0,0,5000,mm2,32,uint16,,6861
Mch.Diag.Arm2CBckD.PriArm2CLv6,Arm2CBckD,암2크라우드 버켓덤프 복합 Lv6 선택 시 암2크 스풀 최대 개도 면적,Arm2CBktDPri_Arm2C_Lv6,MCU,0x66A,Motorola,16,1,0,0,5000,mm2,48,uint16,,6863
